feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0000790	treatment_group	ApcMUT_HpWT	-0.677386011102897	0.31841196862159	9	9	0.0709432332103823	0.337061668641555
GO.0000791	treatment_group	ApcMUT_HpWT	-0.924180785580651	0.316380792138789	9	9	0.0223049701236534	0.337061668641555
GO.0000792	treatment_group	ApcMUT_HpWT	-0.647405815654779	0.279117577249425	9	9	0.0534358776350747	0.337061668641555
GO.0000794	treatment_group	ApcMUT_HpWT	-0.723663339681247	0.339494964880151	9	9	0.0705046919948474	0.337061668641555
GO.0000795	treatment_group	ApcMUT_HpWT	-0.655793888006189	0.307316552687914	9	9	0.0702606345745119	0.337061668641555
GO.0000820	treatment_group	ApcMUT_HpWT	-0.92602782852264	0.354570021028574	9	9	0.0348274813143055	0.337061668641555
GO.0000821	treatment_group	ApcMUT_HpWT	-0.728779623567538	0.397771450460168	9	9	0.109598280825324	0.337061668641555
GO.0000823	treatment_group	ApcMUT_HpWT	-0.723659967296343	0.288459915656124	9	9	0.0404736818960023	0.337061668641555
GO.0000824	treatment_group	ApcMUT_HpWT	-0.723659967296343	0.288459915656124	9	9	0.0404736818960023	0.337061668641555
GO.0000832	treatment_group	ApcMUT_HpWT	-0.667284949552928	0.354057571096315	9	9	0.101465783256677	0.337061668641555
GO.0000902	treatment_group	ApcMUT_HpWT	0.232795045738539	0.124744138633711	9	9	0.104261066423035	0.337061668641555
GO.0000916	treatment_group	ApcMUT_HpWT	-0.846517763883442	0.405690943655578	9	9	0.0753464928088257	0.337061668641555
GO.0000917	treatment_group	ApcMUT_HpWT	0.438443864374004	0.17085410258885	9	9	0.0372141472947727	0.337061668641555
GO.0000922	treatment_group	ApcMUT_HpWT	-0.578239191754694	0.298072149361691	9	9	0.093544608464847	0.337061668641555
GO.0000942	treatment_group	ApcMUT_HpWT	-0.758695323891972	0.33948190004651	9	9	0.0605350033481672	0.337061668641555
GO.0000958	treatment_group	ApcMUT_HpWT	-0.570178501837275	0.27960007408131	9	9	0.0808005344809227	0.337061668641555
GO.0000974	treatment_group	ApcMUT_HpWT	-0.560105719907457	0.258903220224457	9	9	0.0672714929603686	0.337061668641555
GO.0000977	treatment_group	ApcMUT_HpWT	-0.655991778700745	0.295103740262535	9	9	0.0616112643231978	0.337061668641555
GO.0000981	treatment_group	ApcMUT_HpWT	-0.579460449242091	0.305535737025989	9	9	0.0997121783795514	0.337061668641555
GO.0000986	treatment_group	ApcMUT_HpWT	0.817388383415673	0.364372548239026	9	9	0.0597881798136242	0.337061668641555
GO.0000987	treatment_group	ApcMUT_HpWT	-0.815825666222912	0.306386116107499	9	9	0.0323384856152421	0.337061668641555
GO.0001000	treatment_group	ApcMUT_HpWT	-3.35217917753609	1.27479927071363	9	5	0.0339336083321161	0.337061668641555
GO.0001018	treatment_group	ApcMUT_HpWT	-0.820900159446416	0.343123874863908	9	9	0.0479970256245675	0.337061668641555
GO.0001030	treatment_group	ApcMUT_HpWT	1.24377229218638	0.513862193402591	9	6	0.0460624497879974	0.337061668641555
GO.0001031	treatment_group	ApcMUT_HpWT	1.24377229218638	0.513862193402591	9	6	0.0460624497879974	0.337061668641555
GO.0001032	treatment_group	ApcMUT_HpWT	1.24377229218638	0.513862193402591	9	6	0.0460624497879974	0.337061668641555
GO.0001102	treatment_group	ApcMUT_HpWT	-0.682582956068586	0.303915020974834	9	9	0.0595513929311979	0.337061668641555
GO.0001123	treatment_group	ApcMUT_HpWT	0.53255903303102	0.228429701567302	9	9	0.0525062221116533	0.337061668641555
GO.0001156	treatment_group	ApcMUT_HpWT	1.24377229218638	0.513862193402591	9	6	0.0460624497879974	0.337061668641555
GO.0001158	treatment_group	ApcMUT_HpWT	-0.626529795756988	0.319138575562614	9	9	0.0903937572562559	0.337061668641555
GO.0001222	treatment_group	ApcMUT_HpWT	-0.635539122979515	0.309748532245453	9	9	0.0793204802306624	0.337061668641555
GO.0001223	treatment_group	ApcMUT_HpWT	-0.764531756589184	0.382374070866929	9	9	0.0856908144409361	0.337061668641555
GO.0001227	treatment_group	ApcMUT_HpWT	-0.569649558941072	0.287189715943282	9	9	0.0877240345066916	0.337061668641555
GO.0001228	treatment_group	ApcMUT_HpWT	-0.710540100369309	0.319839409147854	9	9	0.0617356355584272	0.337061668641555
GO.0001400	treatment_group	ApcMUT_HpWT	-0.676689438735056	0.365791595941469	9	2	0.106777808043297	0.337061668641555
GO.0001501	treatment_group	ApcMUT_HpWT	-0.702288351218722	0.304523258123896	9	9	0.0544918512168331	0.337061668641555
GO.0001502	treatment_group	ApcMUT_HpWT	-1.00763524334009	0.436306319253478	9	9	0.0542293250093851	0.337061668641555
GO.0001503	treatment_group	ApcMUT_HpWT	-0.784131324014309	0.26420492768547	9	9	0.0208700891617627	0.337061668641555
GO.0001504	treatment_group	ApcMUT_HpWT	-0.906255949529093	0.38756018914116	9	9	0.0519701427579978	0.337061668641555
GO.0001512	treatment_group	ApcMUT_HpWT	-1.15378217221487	0.45602002528082	9	8	0.0392264725414128	0.337061668641555
GO.0001514	treatment_group	ApcMUT_HpWT	0.889224388077415	0.33743943120111	9	9	0.0336567629687538	0.337061668641555
GO.0001517	treatment_group	ApcMUT_HpWT	-0.769319278091951	0.274495471533096	9	9	0.0264228096840585	0.337061668641555
GO.0001520	treatment_group	ApcMUT_HpWT	-0.776800199807285	0.293434700971556	9	9	0.0330726102560035	0.337061668641555
GO.0001525	treatment_group	ApcMUT_HpWT	-0.600812951704065	0.32649375658622	9	9	0.108313603581973	0.337061668641555
GO.0001530	treatment_group	ApcMUT_HpWT	-0.481309284198507	0.243362567296352	9	9	0.0884753147785102	0.337061668641555
GO.0001533	treatment_group	ApcMUT_HpWT	-1.25632739895352	0.568968031758523	9	9	0.0629753741577218	0.337061668641555
GO.0001545	treatment_group	ApcMUT_HpWT	-0.795737791715155	0.401562505387707	9	9	0.0879735580090063	0.337061668641555
GO.0001567	treatment_group	ApcMUT_HpWT	-0.894327357815476	0.39298564857731	9	9	0.0569943326702659	0.337061668641555
GO.0001568	treatment_group	ApcMUT_HpWT	-0.707901470241479	0.288442221797805	9	9	0.0438350049497091	0.337061668641555
GO.0001569	treatment_group	ApcMUT_HpWT	-0.976626406956235	0.492406026857555	9	9	0.0877439879788031	0.337061668641555
GO.0001570	treatment_group	ApcMUT_HpWT	-0.83040763314154	0.353698341194939	9	9	0.0512542929134312	0.337061668641555
GO.0001574	treatment_group	ApcMUT_HpWT	-0.600576980060644	0.281156796577655	9	9	0.0700372427154517	0.337061668641555
GO.0001578	treatment_group	ApcMUT_HpWT	-0.691490658903133	0.291204882035414	9	9	0.049272883895332	0.337061668641555
GO.0001650	treatment_group	ApcMUT_HpWT	-0.570576519689849	0.295501306216425	9	9	0.094799930179799	0.337061668641555
GO.0001653	treatment_group	ApcMUT_HpWT	-0.630356817702105	0.325227401281386	9	9	0.0937827973313934	0.337061668641555
GO.0001655	treatment_group	ApcMUT_HpWT	-0.726393789663252	0.302540244195406	9	9	0.0473976956939653	0.337061668641555
GO.0001659	treatment_group	ApcMUT_HpWT	-0.633583442763362	0.290969562521376	9	9	0.0658843657241069	0.337061668641555
GO.0001664	treatment_group	ApcMUT_HpWT	-0.50721630545658	0.26857749215591	9	9	0.100893329995834	0.337061668641555
GO.0001665	treatment_group	ApcMUT_HpWT	-0.664490703415001	0.349992845495285	9	9	0.0994128500470123	0.337061668641555
GO.0001667	treatment_group	ApcMUT_HpWT	-0.788066337578359	0.348755864102406	9	9	0.0583614623090859	0.337061668641555
GO.0001669	treatment_group	ApcMUT_HpWT	-0.62953579844954	0.266094587872817	9	9	0.0499110579463296	0.337061668641555
GO.0001673	treatment_group	ApcMUT_HpWT	-0.7487630267432	0.281375672532428	9	9	0.0324163302911196	0.337061668641555
GO.0001726	treatment_group	ApcMUT_HpWT	-0.627891829654193	0.279531846479233	9	9	0.0595285602284528	0.337061668641555
GO.0001729	treatment_group	ApcMUT_HpWT	-1.2283979252474	0.555050555545485	9	9	0.0625079974510427	0.337061668641555
GO.0001730	treatment_group	ApcMUT_HpWT	-0.641961244179448	0.275445419679287	9	9	0.0525651488043695	0.337061668641555
GO.0001731	treatment_group	ApcMUT_HpWT	-0.890913872138194	0.426692028642901	9	9	0.0751967048244453	0.337061668641555
GO.0001733	treatment_group	ApcMUT_HpWT	-0.514422206297749	0.262400947884604	9	9	0.0907603815811715	0.337061668641555
GO.0001735	treatment_group	ApcMUT_HpWT	-0.809043394625989	0.356547487329476	9	9	0.0575534657258931	0.337061668641555
GO.0001779	treatment_group	ApcMUT_HpWT	-0.586934583678195	0.319100862694247	9	9	0.108450089268474	0.337061668641555
GO.0001786	treatment_group	ApcMUT_HpWT	-0.512431375155922	0.273358414462156	9	9	0.102983142536444	0.337061668641555
GO.0001820	treatment_group	ApcMUT_HpWT	-0.810973871187571	0.332163615937711	9	9	0.0446612849699781	0.337061668641555
GO.0001822	treatment_group	ApcMUT_HpWT	-0.618922402431679	0.282065889330397	9	9	0.0642744819143693	0.337061668641555
GO.0001826	treatment_group	ApcMUT_HpWT	-0.616269150039814	0.32596662113207	9	9	0.100588128793812	0.337061668641555
GO.0001843	treatment_group	ApcMUT_HpWT	-0.645826955120087	0.301431532545437	9	9	0.069374359945379	0.337061668641555
GO.0001885	treatment_group	ApcMUT_HpWT	-0.500696628876456	0.270937544433805	9	9	0.107078532516391	0.337061668641555
GO.0001888	treatment_group	ApcMUT_HpWT	-0.936986527406048	0.350352546511503	9	9	0.0317957597180091	0.337061668641555
GO.0001889	treatment_group	ApcMUT_HpWT	-0.696229371960154	0.302027406749631	9	9	0.0545724758370908	0.337061668641555
GO.0001890	treatment_group	ApcMUT_HpWT	-0.635561400396573	0.330689576057927	9	9	0.0960568960722426	0.337061668641555
GO.0001892	treatment_group	ApcMUT_HpWT	-0.571263001396015	0.298535894784874	9	9	0.0972485223399478	0.337061668641555
GO.0001913	treatment_group	ApcMUT_HpWT	-1.04729008144687	0.48119706342589	9	9	0.0659879305392164	0.337061668641555
GO.0001914	treatment_group	ApcMUT_HpWT	-1.06025568367117	0.497889021528364	9	7	0.0707221832951471	0.337061668641555
GO.0001917	treatment_group	ApcMUT_HpWT	-0.503929360257469	0.270098782493084	9	9	0.104331179792627	0.337061668641555
GO.0001920	treatment_group	ApcMUT_HpWT	-0.605187790921564	0.298658686373136	9	9	0.0823548145546878	0.337061668641555
GO.0001932	treatment_group	ApcMUT_HpWT	-0.60833121005877	0.29376499856941	9	9	0.0771245831851478	0.337061668641555
GO.0001933	treatment_group	ApcMUT_HpWT	-0.666858803218878	0.309081337615599	9	9	0.0678528373303819	0.337061668641555
GO.0001934	treatment_group	ApcMUT_HpWT	-0.546963328008657	0.295900299668035	9	9	0.107006793689715	0.337061668641555
GO.0001935	treatment_group	ApcMUT_HpWT	-0.677416566594297	0.297191261465441	9	9	0.0566867227395484	0.337061668641555
GO.0001939	treatment_group	ApcMUT_HpWT	-0.756907586957689	0.315381150630066	9	9	0.0474677395998199	0.337061668641555
GO.0001940	treatment_group	ApcMUT_HpWT	-0.756907586957689	0.315381150630066	9	9	0.0474677395998199	0.337061668641555
GO.0001942	treatment_group	ApcMUT_HpWT	-0.77768481265321	0.304607734127122	9	9	0.0379332669077905	0.337061668641555
GO.0001944	treatment_group	ApcMUT_HpWT	-0.620781947797958	0.336804765144019	9	9	0.107845402160001	0.337061668641555
GO.0001946	treatment_group	ApcMUT_HpWT	-0.633587802931501	0.316121329820188	9	9	0.0850836877091492	0.337061668641555
GO.0001953	treatment_group	ApcMUT_HpWT	-1.12432988879302	0.323592825017612	9	9	0.0103425189733466	0.337061668641555
GO.0001954	treatment_group	ApcMUT_HpWT	-0.573437026379985	0.232479751955242	9	9	0.0430462402671974	0.337061668641555
GO.0001958	treatment_group	ApcMUT_HpWT	-0.854992672237631	0.344032040808126	9	9	0.0418891612143127	0.337061668641555
GO.0001959	treatment_group	ApcMUT_HpWT	-0.825732925440634	0.284076539537133	9	9	0.0227665072537736	0.337061668641555
GO.0001974	treatment_group	ApcMUT_HpWT	-0.700206990696154	0.324101456566901	9	9	0.0675624142603768	0.337061668641555
GO.0002026	treatment_group	ApcMUT_HpWT	-1.00049768789877	0.544659145932991	9	8	0.108834764178084	0.337061668641555
GO.0002028	treatment_group	ApcMUT_HpWT	-0.920523313831111	0.393765665318633	9	9	0.0520174331028006	0.337061668641555
GO.0002039	treatment_group	ApcMUT_HpWT	-0.575830701144664	0.290121379656377	9	9	0.0875609869495088	0.337061668641555
GO.0002053	treatment_group	ApcMUT_HpWT	-0.767777246091225	0.418475608975031	9	9	0.109190329754995	0.337061668641555
GO.0002058	treatment_group	ApcMUT_HpWT	-0.831037287607942	0.362687392231298	9	9	0.0556980584511888	0.337061668641555
GO.0002059	treatment_group	ApcMUT_HpWT	-0.831037287607942	0.362687392231298	9	9	0.0556980584511888	0.337061668641555
GO.0002063	treatment_group	ApcMUT_HpWT	-0.665287037164191	0.309493222733866	9	9	0.068654032355977	0.337061668641555
GO.0002076	treatment_group	ApcMUT_HpWT	1.34274955351034	0.677132981503185	9	7	0.0877936530233512	0.337061668641555
GO.0002082	treatment_group	ApcMUT_HpWT	-0.693960841752746	0.269531367218937	9	9	0.0367554727183448	0.337061668641555
GO.0002087	treatment_group	ApcMUT_HpWT	-1.15880719722303	0.622935764820393	9	8	0.105175110377985	0.337061668641555
GO.0002088	treatment_group	ApcMUT_HpWT	-0.674356173262962	0.285063068205688	9	9	0.0499254598384761	0.337061668641555
GO.0002091	treatment_group	ApcMUT_HpWT	-0.568802012647383	0.277831960823807	9	9	0.0798493862956258	0.337061668641555
GO.0002092	treatment_group	ApcMUT_HpWT	-0.72390125249695	0.302385043392452	9	9	0.0478884642819707	0.337061668641555
GO.0002098	treatment_group	ApcMUT_HpWT	0.233641400437673	0.0950195978084409	9	9	0.0435369992043999	0.337061668641555
GO.0002134	treatment_group	ApcMUT_HpWT	-0.61416694957225	0.298415146480593	9	9	0.0785856813485175	0.337061668641555
GO.0002138	treatment_group	ApcMUT_HpWT	-0.700689852159954	0.347562953682486	9	9	0.0836212997850405	0.337061668641555
GO.0002149	treatment_group	ApcMUT_HpWT	-0.802572263255226	0.380299218722762	9	9	0.0727486122764175	0.337061668641555
GO.0002152	treatment_group	ApcMUT_HpWT	-0.778050682483908	0.330288973761326	9	9	0.0506632741003621	0.337061668641555
GO.0002175	treatment_group	ApcMUT_HpWT	-0.686771168626757	0.321239216609516	9	9	0.0698525552197066	0.337061668641555
GO.0002223	treatment_group	ApcMUT_HpWT	-0.572740405155201	0.250253497433705	9	9	0.0559194296864202	0.337061668641555
GO.0002224	treatment_group	ApcMUT_HpWT	-0.517870485238669	0.261763976026534	9	9	0.0883917044796774	0.337061668641555
GO.0002230	treatment_group	ApcMUT_HpWT	-0.635320910678656	0.303872690143769	9	9	0.07488738578251	0.337061668641555
GO.0002237	treatment_group	ApcMUT_HpWT	-0.596587575731318	0.238111165550619	9	9	0.0406636791417148	0.337061668641555
GO.0002244	treatment_group	ApcMUT_HpWT	-0.530842118889834	0.283341990616194	9	9	0.103145708520227	0.337061668641555
GO.0002251	treatment_group	ApcMUT_HpWT	-0.963191989053226	0.338195577954558	9	9	0.0247580931983373	0.337061668641555
GO.0002253	treatment_group	ApcMUT_HpWT	-0.963191989053226	0.338195577954558	9	9	0.0247580931983373	0.337061668641555
GO.0002262	treatment_group	ApcMUT_HpWT	-0.50463328762496	0.263216570508593	9	9	0.0967304684135263	0.337061668641555
GO.0002276	treatment_group	ApcMUT_HpWT	-0.923179422463079	0.371467826361302	9	9	0.0418886662941022	0.337061668641555
GO.0002281	treatment_group	ApcMUT_HpWT	-0.92860430630108	0.327885330341992	9	9	0.0253297770708072	0.337061668641555
GO.0002296	treatment_group	ApcMUT_HpWT	1.24377229218638	0.513862193402591	9	6	0.0460624497879974	0.337061668641555
GO.0002320	treatment_group	ApcMUT_HpWT	-0.963191989053226	0.338195577954558	9	9	0.0247580931983373	0.337061668641555
GO.0002327	treatment_group	ApcMUT_HpWT	-0.71352579495233	0.269990451691692	9	9	0.033288736271442	0.337061668641555
GO.0002328	treatment_group	ApcMUT_HpWT	-0.736236409647939	0.268440489450751	9	9	0.0288080975553783	0.337061668641555
GO.0002331	treatment_group	ApcMUT_HpWT	-0.639027789525965	0.268127452972173	9	9	0.0486456315945064	0.337061668641555
GO.0002366	treatment_group	ApcMUT_HpWT	-0.810973871187571	0.332163615937711	9	9	0.0446612849699781	0.337061668641555
GO.0002379	treatment_group	ApcMUT_HpWT	-0.963191989053226	0.338195577954558	9	9	0.0247580931983373	0.337061668641555
GO.0002383	treatment_group	ApcMUT_HpWT	-0.963191989053226	0.338195577954558	9	9	0.0247580931983373	0.337061668641555
GO.0002437	treatment_group	ApcMUT_HpWT	-0.957520048390117	0.36498098968009	9	9	0.0342355694368411	0.337061668641555
GO.0002439	treatment_group	ApcMUT_HpWT	-1.05396325203105	0.292679120936484	9	9	0.00872715638264228	0.337061668641555
GO.0002455	treatment_group	ApcMUT_HpWT	1.1628553501449	0.35734721020109	9	4	0.0139772154697337	0.337061668641555
GO.0002457	treatment_group	ApcMUT_HpWT	-0.963191989053226	0.338195577954558	9	9	0.0247580931983373	0.337061668641555
GO.0002479	treatment_group	ApcMUT_HpWT	-0.594188963148099	0.25019526808959	9	9	0.0492499805554894	0.337061668641555
GO.0002536	treatment_group	ApcMUT_HpWT	-0.959397863678689	0.365421758385957	9	9	0.0341374490823437	0.337061668641555
GO.0002554	treatment_group	ApcMUT_HpWT	-0.810973871187571	0.332163615937711	9	9	0.0446612849699781	0.337061668641555
GO.0002576	treatment_group	ApcMUT_HpWT	-0.924307599195979	0.41939798045782	9	9	0.0633659959753997	0.337061668641555
GO.0002637	treatment_group	ApcMUT_HpWT	-0.823555008465056	0.29603964082241	9	9	0.0272234027112651	0.337061668641555
GO.0002651	treatment_group	ApcMUT_HpWT	-1.07876618259582	0.459487281305459	9	9	0.051256119980636	0.337061668641555
GO.0002663	treatment_group	ApcMUT_HpWT	-1.07876618259582	0.459487281305459	9	9	0.051256119980636	0.337061668641555
GO.0002666	treatment_group	ApcMUT_HpWT	-1.02991988097765	0.502451405227835	9	9	0.0795550446545785	0.337061668641555
