"taxon","lfc_(Intercept)","lfc_treatment_groupApcMUT_HpWT","se_(Intercept)","se_treatment_groupApcMUT_HpWT","W_(Intercept)","W_treatment_groupApcMUT_HpWT","p_(Intercept)","p_treatment_groupApcMUT_HpWT","q_(Intercept)","q_treatment_groupApcMUT_HpWT","diff_(Intercept)","diff_treatment_groupApcMUT_HpWT","passed_ss_(Intercept)","passed_ss_treatment_groupApcMUT_HpWT","diff_robust_(Intercept)","diff_robust_treatment_groupApcMUT_HpWT","Root","Domain","Phylum","Class","Order","Family","Genus","Species","prevalence"
"OTU_241",-0.251874943251913,0.457317704603455,0.18312974094306,0.322941969146631,-1.3753907036336,1.4160987059437,0.227434505410376,0.215916240975171,0.481784043145967,0.508911416094024,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_26_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,0.857142857142857
"OTU_235",0.0506165965582319,0.104128379143176,0.195631127807648,0.315123748933985,0.25873488092345,0.330436469785049,0.804487111013359,0.752303544761764,0.907316290616571,0.89021936564997,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_2_of_novel_subfamily_0_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,0.964285714285714
"OTU_246",-0.241257611352643,0.774989294815433,0.306742366756107,0.379709330916133,-0.786515452377887,2.04100671675779,0.457361039488595,0.0805930494977728,0.659655345416242,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_2_of_novel_subfamily_6_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,1
"OTU_254",0.25659503010724,-0.266663425877472,0.0423617792080923,0.333528264368195,6.05722976947634,-0.79952272225748,0.00902810163706612,0.482437321708221,0.0846384528474949,0.728370420613214,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_31_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,0.678571428571429
"OTU_239",-0.0911624248328005,0.305202897119955,0.172400627160932,0.313317070837948,-0.528782443161894,0.974102356771393,0.619579314009089,0.374743591384392,0.787600822892909,0.65858786575726,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_32_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,0.75
"OTU_499",-0.268910920278022,0.615372406081183,0.088727713066245,0.232518000685634,-3.03074328172136,2.64655813428042,0.0230758454344198,0.0382039567885887,0.144224033965124,0.310190063814585,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_33_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes","IMGVR_UViG_3300035421_000152",0.964285714285714
"OTU_244",0.188996861911445,-0.117280045421964,0.093131898719731,0.295595876139421,2.02934616935286,-0.396758056822984,0.0887441137694522,0.705273121631441,0.28322589500889,0.876096689527408,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_33_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,0.964285714285714
"OTU_493",-0.440145054070848,0.889347020149704,0.140957248072305,0.290287044268227,-3.12254289928442,3.06368140676627,0.0205183770254634,0.0221203799976267,0.133815502339979,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_34_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes","IMGVR_UViG_3300006147_000023",0.964285714285714
"OTU_237",-0.143475861070126,0.598982144306904,0.155332338563805,0.297677911405534,-0.923670256925873,2.01218203083566,0.38639003972666,0.084094650794224,0.605472912931122,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_34_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,1
"OTU_238",-0.131018736548978,0.576559320168836,0.237162886919574,0.364802169510646,-0.552441987238114,1.58047119331074,0.597834632498644,0.158010927299853,0.770734597927074,0.434112876684517,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_39_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,1
"OTU_498",-0.548678200208874,0.95014443938479,0.128915521035526,0.312296178031992,-4.2561066022273,3.04244658187093,0.0237802765439738,0.0557594317084949,0.145593529861064,0.317739058559753,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_8_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes","IMGVR_UViG_2831971958_000008",0.5
"OTU_702",-0.106212363574149,0.246499857277252,0.177226758909451,0.43566231089698,-0.599302070566078,0.565804870221011,0.581263253311154,0.601758012636615,0.767716949497916,0.802344016848819,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_8_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes","IMGVR_UViG_2891407665_000008",0.678571428571429
"OTU_497",-0.492728336668051,1.00794324283164,0.163825594559259,0.421514851743746,-3.00763954492973,2.39124016309729,0.0298363260764112,0.0622920367728985,0.151519319370427,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_8_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes","IMGVR_UViG_3300010163_000047",0.607142857142857
"OTU_240",-0.338813565244096,0.727216638026901,0.209258374806767,0.463501314948086,-1.61911591618239,1.5689634841885,0.15654959408509,0.167706293297769,0.411750375168615,0.436292377899618,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_8_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,0.964285714285714
"OTU_502",-0.174655385768044,0.287455433552966,0.042358392902147,0.303404028737885,-4.12327696594909,0.94743446469296,0.0258617503326427,0.413313965696813,0.146372396081976,0.691042929462401,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_9_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes","IMGVR_UViG_3300027542_000011",0.464285714285714
"OTU_252",-0.051145741521895,0.176296822181429,0.287047842270408,0.620155199362133,-0.17817845665502,0.284278552147529,0.865576969554535,0.787593937262984,0.937656063254531,0.905280387658602,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_213_of_Caudoviricetes","novel_family_22_of_novel_order_213_of_Caudoviricetes","novel_genus_9_of_novel_subfamily_3_of_novel_family_22_of_novel_order_213_of_Caudoviricetes",NA,0.857142857142857
"OTU_86",0.23987250253275,0.00428872440671093,0.181359862244497,0.28045192010572,1.32263280068756,0.0152921912786129,0.234133349631536,0.988294886714475,0.481784043145967,0.991600220783754,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_237_of_Caudoviricetes","novel_family_178_of_novel_order_237_of_Caudoviricetes",NA,NA,0.857142857142857
"OTU_85",0.911191569799319,-1.25292988578863,0.201410366274849,0.377917063079167,4.52405497617678,-3.31535674938859,0.0106253967055738,0.0295062641593729,0.0861518651803284,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_237_of_Caudoviricetes","novel_family_198_of_novel_order_237_of_Caudoviricetes",NA,NA,0.75
"OTU_379",-0.284980305710869,0.641083422773738,0.281284401496158,0.385893906096285,-1.01313938560067,1.66129449738908,0.350092253377801,0.147719276726331,0.590043123670452,0.422055076360945,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_237_of_Caudoviricetes","novel_family_198_of_novel_order_237_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_1_of_novel_family_198_of_novel_order_237_of_Caudoviricetes||novel_family_21_of_novel_order_213_of_Caudoviricetes",NA,0.857142857142857
"OTU_13",0.335059505613952,-0.304632750890587,0.135529026043217,0.396688172800267,2.47223429103011,-0.767940089416203,0.0483111435497255,0.471654501032731,0.196525149424754,0.728370420613214,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_247_of_Caudoviricetes",NA,NA,NA,0.821428571428571
"OTU_15",-0.115670352013672,0.585929158514174,0.251396919588283,0.620277960814297,-0.460110458803982,0.944623532561064,0.664753008882305,0.38822513932629,0.824073977953271,0.663052918400882,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_2_of_Caudoviricetes",NA,NA,NA,0.928571428571429
"OTU_436",-0.350684025955985,0.746209375165923,0.110327197610316,0.310445252630787,-3.17858183251084,2.40367462166796,0.0191101184978473,0.0530287419538878,0.128241119044121,0.317739058559753,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_69_of_Caudoviricetes","novel_family_0_of_novel_order_69_of_Caudoviricetes","novel_genus_38_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes",NA,0.964285714285714
"OTU_435",-0.412629037819935,1.08345786245656,0.277862257404719,0.365477771487665,-1.48501290414165,2.96449728815621,0.181120087429696,0.0209707954618824,0.43468820983127,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_69_of_Caudoviricetes","novel_family_0_of_novel_order_69_of_Caudoviricetes","novel_genus_39_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes",NA,1
"OTU_438",-1.07418019182012,1.90380324054854,0.812616370843243,0.856359225228048,-1.32187860146782,2.22313625458003,0.234369238158109,0.0679041990645147,0.481784043145967,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_69_of_Caudoviricetes","novel_family_0_of_novel_order_69_of_Caudoviricetes","novel_genus_41_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes",NA,0.892857142857143
"OTU_584",-0.156631597448316,0.510914000712412,0.0537486397517745,0.323159805284003,-2.91414997982615,1.58099488970605,0.0268349392816957,0.164962893140116,0.146372396081976,0.434112876684517,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_69_of_Caudoviricetes","novel_family_0_of_novel_order_69_of_Caudoviricetes","novel_genus_54_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes","IMGVR_UViG_2891407665_000018",0.964285714285714
"OTU_437",-0.103512005038416,0.527047203449823,0.114652778153651,0.321420350860183,-0.90283032566114,1.63974434736115,0.396618964548531,0.145065872484299,0.609673362051525,0.421959135741151,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_69_of_Caudoviricetes","novel_family_0_of_novel_order_69_of_Caudoviricetes","novel_genus_54_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes",NA,1
"OTU_587",0.119252102707567,-0.0273241926175316,0.0693685709653895,0.325712794342679,1.71910853932779,-0.0838904491691049,0.184086457295506,0.938427935780742,0.438301088798823,0.970787519773181,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_69_of_Caudoviricetes","novel_family_0_of_novel_order_69_of_Caudoviricetes","novel_genus_60_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes","IMGVR_UViG_3300006139_000021",0.714285714285714
"OTU_440",-0.0532798371768413,0.270362673119293,0.292772567390226,0.366033711310971,-0.181983707188749,0.738627795103828,0.86158816024051,0.488008181810854,0.937656063254531,0.728370420613214,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_69_of_Caudoviricetes","novel_family_0_of_novel_order_69_of_Caudoviricetes","novel_genus_60_of_novel_subfamily_0_of_novel_family_0_of_novel_order_69_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes",NA,0.964285714285714
"OTU_1",0.157309533405738,0.169414662660735,0.34452206899519,0.443857857237417,0.456602196383345,0.381686749256116,0.66401993835706,0.715845438698643,0.824073977953271,0.876545435141195,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_79_of_Caudoviricetes",NA,NA,NA,0.821428571428571
"OTU_1004",0.300996296318379,-0.213907317738598,0.190009882759271,0.376487352783427,1.58410863660034,-0.568166011838511,0.188343160039145,0.600298345466903,0.444905102454672,0.802344016848819,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_79_of_Caudoviricetes","novel_family_34_of_novel_order_79_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_1_of_novel_family_34_of_novel_order_79_of_Caudoviricetes","IMGVR_UViG_2517572003_000002",0.571428571428571
"OTU_855",-0.271352030337476,1.08870207541751,0.27974018400583,0.379974521483583,-0.970014484339588,2.86519756947585,0.369500936197279,0.028606329921578,0.605472912931122,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_80_of_Caudoviricetes",NA,NA,NA,0.607142857142857
"OTU_99",-0.217063856677347,0.532417104320103,0.20143617396032,0.329908930649049,-1.07758131228259,1.61383052975452,0.322626288901224,0.157691142778085,0.562720271339344,0.434112876684517,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_80_of_Caudoviricetes","novel_family_10_of_novel_order_80_of_Caudoviricetes",NA,NA,0.964285714285714
"OTU_51",0.210533300080384,-0.0382343457640161,0.229448117333288,0.363797754519065,0.917563859434816,-0.105097805825001,0.389366671765943,0.919246340556383,0.605472912931122,0.960884676539773,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_11_of_novel_order_81_of_Caudoviricetes",NA,NA,0.928571428571429
"OTU_50",0.11333121698063,0.136729403815542,0.166196231395075,0.283868918003388,0.681912074836544,0.481663877740605,0.517214319436616,0.644738246953069,0.718353221439745,0.833713250370348,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_15_of_novel_order_81_of_Caudoviricetes",NA,NA,0.964285714285714
"OTU_53",-0.0834656883510816,0.318660034998077,0.172816526178664,0.314320742281672,-0.482972839442402,1.01380530182293,0.646231876656375,0.349799061127662,0.814577995785347,0.651799492784463,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_29_of_novel_order_81_of_Caudoviricetes",NA,NA,0.964285714285714
"OTU_1092",-0.223622930101268,0.742824816489366,0.24338512220656,0.462431965112272,-0.918802793177634,1.60634400848354,0.400352174413835,0.169107443102936,0.609673362051525,0.436292377899618,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_38_of_novel_order_81_of_Caudoviricetes",NA,NA,0.535714285714286
"OTU_482",-0.0501289647310555,0.145638694521525,0.153839148559368,0.405894488394791,-0.325853108265939,0.358809243992174,0.760869774319758,0.737875168340696,0.891331083713014,0.881922511960991,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_38_of_novel_order_81_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_4_of_novel_family_38_of_novel_order_81_of_Caudoviricetes","IMGVR_UViG_2588253904_000003",0.678571428571429
"OTU_481",-0.260338009520141,0.460952261705155,0.0798212078188518,0.283782062916979,-3.26151428466178,1.62431781969253,0.031036442863124,0.179631848644443,0.152638243589134,0.445368219779611,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_38_of_novel_order_81_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_4_of_novel_family_38_of_novel_order_81_of_Caudoviricetes","IMGVR_UViG_2882682849_000008",0.75
"OTU_186",0.262985550284601,-0.235661946819015,0.24383336557266,0.402488400015372,1.07854620169377,-0.585512394419353,0.322228854495553,0.57954317621279,0.562720271339344,0.802344016848819,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_38_of_novel_order_81_of_Caudoviricetes","novel_genus_1_of_novel_subfamily_4_of_novel_family_38_of_novel_order_81_of_Caudoviricetes",NA,0.964285714285714
"OTU_49",-0.047995125034335,0.427116819442478,0.310989931567416,0.385546184856616,-0.154330157225462,1.10782271027094,0.881704785551716,0.304546429662329,0.943096220721686,0.60127760947751,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_81_of_Caudoviricetes","novel_family_45_of_novel_order_81_of_Caudoviricetes",NA,NA,1
"OTU_369",-0.543240521697293,1.05429976835202,0.301126188521536,0.374581958227253,-1.80402948134297,2.81460370740117,0.121273750237948,0.030570394837583,0.34649642925128,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_83_of_Caudoviricetes","novel_family_5_of_novel_order_83_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_0_of_novel_family_5_of_novel_order_83_of_Caudoviricetes",NA,0.964285714285714
"OTU_535",-0.182222368462735,0.32238182403223,0.116035566021718,0.460950416653403,-1.57040099609312,0.699385036622354,0.214348459191311,0.534661114493077,0.465974911285458,0.768896808256436,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_83_of_Caudoviricetes","novel_family_5_of_novel_order_83_of_Caudoviricetes","novel_genus_12_of_novel_subfamily_0_of_novel_family_5_of_novel_order_83_of_Caudoviricetes||novel_family_3_of_novel_order_85_of_Caudoviricetes||novel_family_22_of_novel_order_213_of_Caudoviricetes","IMGVR_UViG_3300006217_003205",0.714285714285714
"OTU_534",-0.590748374459782,1.130312332772,0.155673418998031,0.380190341020878,-3.79479283144192,2.97301696233763,0.00902260822137706,0.0248602372049981,0.0846384528474949,0.309736003756416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_83_of_Caudoviricetes","novel_family_5_of_novel_order_83_of_Caudoviricetes","novel_genus_2_of_novel_subfamily_0_of_novel_family_5_of_novel_order_83_of_Caudoviricetes","IMGVR_UViG_3300006143_000015",0.964285714285714
"OTU_370",-0.342799995881493,0.733594927046736,0.14423300427543,0.35467732429644,-2.37670980788056,2.06834459604076,0.0550145540784033,0.0840798259109913,0.203884621450697,0.33641971605522,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_83_of_Caudoviricetes","novel_family_5_of_novel_order_83_of_Caudoviricetes","novel_genus_2_of_novel_subfamily_0_of_novel_family_5_of_novel_order_83_of_Caudoviricetes",NA,0.964285714285714
"OTU_1124",0.313725485120602,-0.197534910148905,0.310696684362169,0.394940358297366,1.0097484167385,-0.500163900697568,0.358955260845982,0.638191384522936,0.597543862562428,0.828819979899917,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_83_of_Caudoviricetes","novel_family_9_of_novel_order_83_of_Caudoviricetes","novel_genus_3_of_novel_subfamily_1_of_novel_family_9_of_novel_order_83_of_Caudoviricetes","IMGVR_UViG_3300006141_000389",0.607142857142857
"OTU_1120",0.342701439185966,-0.248242829763292,0.29680297961428,0.380911016520431,1.15464285308501,-0.651708191668899,0.300419848519908,0.543353744501215,0.536464015214121,0.768896808256436,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_83_of_Caudoviricetes","novel_family_9_of_novel_order_83_of_Caudoviricetes","novel_genus_3_of_novel_subfamily_1_of_novel_family_9_of_novel_order_83_of_Caudoviricetes",NA,0.607142857142857
"OTU_9",0.659023170501453,-0.946963961880406,0.235904797188981,0.514554779891245,2.79359800374689,-1.8403559715849,0.0491312873561886,0.139540819070631,0.196525149424754,0.421959135741151,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_84_of_Caudoviricetes",NA,NA,NA,0.714285714285714
"OTU_24",0.148282779403651,-0.102903107114335,0.222841790415684,0.344882140882009,0.665417286080171,-0.298371805658502,0.535244262114261,0.777421106941847,0.725474097253578,0.90397803132773,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_84_of_Caudoviricetes","novel_family_5_of_novel_order_84_of_Caudoviricetes",NA,NA,0.892857142857143
"OTU_581",-0.138587341860653,0.590182809729852,0.3381624862112,0.43481458995815,-0.409824707090952,1.35732062207631,0.694185938084181,0.216813702691074,0.840982620383216,0.508911416094024,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes","IMGVR_UViG_3300006217_001896",1
"OTU_579",-0.198668971589124,0.6983297432411,0.337972839983842,0.406835957757523,-0.587825257197066,1.71648972989086,0.575114308854348,0.129778389634918,0.763426073700462,0.414186349898674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_10_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes","IMGVR_UViG_2831971958_000015",1
"OTU_580",0.394299262237223,-0.44576388594321,0.118422770101179,0.338090174978417,3.32958992514986,-1.31847630878852,0.0158147532296235,0.235436006928409,0.112962523068739,0.52025712572408,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_10_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes","IMGVR_UViG_3300019370_000099",0.892857142857143
"OTU_684",-0.437580650373384,1.12837076505277,0.561911765613612,0.606676967922088,-0.778735518904008,1.85992022891114,0.461643950711221,0.105223794787837,0.66264681920271,0.37958632133455,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_10_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes",NA,0.892857142857143
"OTU_420",0.10234838638174,-0.0391316719983997,0.146109483833709,0.410163569385909,0.700491054353636,-0.0954050406207139,0.522224335388284,0.928581581799759,0.72181820590758,0.967272481041416,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_13_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes",NA,0.785714285714286
"OTU_577",-0.240447561183087,0.868980397264334,0.358614371611778,0.450038212698163,-0.670490588824994,1.9309035827301,0.539269078958493,0.125684717072261,0.725474097253578,0.405434571200842,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_14_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes","IMGVR_UViG_2896054739_000006",0.642857142857143
"OTU_419",-0.313666886471627,1.01541904784142,0.504079667847967,0.563182518920792,-0.622256572677776,1.80300171565558,0.567487565974697,0.145728552447534,0.760027990144683,0.421959135741151,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Root","Viruses","Uroviricota","Caudoviricetes","novel_order_85_of_Caudoviricetes","novel_family_0_of_novel_order_85_of_Caudoviricetes","novel_genus_14_of_novel_subfamily_0_of_novel_family_0_of_novel_order_85_of_Caudoviricetes||novel_family_1_of_novel_order_85_of_Caudoviricetes",NA,0.678571428571429
