feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K00670	treatment_group	ApcMUT_HpWT	-0.957487798002017	0.221296234160876	9	9	0.00345165412997741	0.660316134498869
K00675	treatment_group	ApcMUT_HpWT	0.594476229071696	0.448087180860265	9	2	0.226250188260915	0.660316134498869
K00677	treatment_group	ApcMUT_HpWT	-0.841700807180554	0.326190841219421	9	9	0.036451395517555	0.660316134498869
K00681	treatment_group	ApcMUT_HpWT	-0.523129497765416	0.344043575405596	9	9	0.172182055713759	0.660316134498869
K00683	treatment_group	ApcMUT_HpWT	-0.514722344778021	0.30084161640249	9	9	0.130830484172178	0.660316134498869
K00684	treatment_group	ApcMUT_HpWT	0.697729662439225	0.553128331228256	9	2	0.247564786664418	0.660316134498869
K00685	treatment_group	ApcMUT_HpWT	-0.888770777018039	0.618222900114527	9	6	0.193700569787401	0.660316134498869
K00690	treatment_group	ApcMUT_HpWT	1.20224909969403	0.639732155820279	9	3	0.102270907336764	0.660316134498869
K00694	treatment_group	ApcMUT_HpWT	0.418351618468523	0.290954195454676	9	2	0.19363523577841	0.660316134498869
K00705	treatment_group	ApcMUT_HpWT	2.14075788561053	1.39244544818477	9	7	0.168078282213719	0.660316134498869
K00709	treatment_group	ApcMUT_HpWT	-0.666401148185912	0.321610618791599	9	9	0.0769806362341657	0.660316134498869
K00715	treatment_group	ApcMUT_HpWT	-0.476557081644364	0.333736386013227	9	9	0.196364254651249	0.660316134498869
K00717	treatment_group	ApcMUT_HpWT	-1.62350594805265	0.790282880858814	9	7	0.0790231156084376	0.660316134498869
K00718	treatment_group	ApcMUT_HpWT	-0.846177876304238	0.394404376143185	9	9	0.0690753891820378	0.660316134498869
K00720	treatment_group	ApcMUT_HpWT	-0.729685392026041	0.487375372086599	9	9	0.178013613676844	0.660316134498869
K00722	treatment_group	ApcMUT_HpWT	-0.423859676052698	0.32670573193255	9	9	0.235620333082551	0.660316134498869
K00725	treatment_group	ApcMUT_HpWT	-0.565377951324881	0.319368165851411	9	9	0.119983502393977	0.660316134498869
K00733	treatment_group	ApcMUT_HpWT	-0.880207756599972	0.458295478259123	9	9	0.0962430549201602	0.660316134498869
K00734	treatment_group	ApcMUT_HpWT	-0.924518200408057	0.275767098516422	9	9	0.0122083773428188	0.660316134498869
K00739	treatment_group	ApcMUT_HpWT	-1.02332109227875	0.245581115119472	9	9	0.00420518413150911	0.660316134498869
K00742	treatment_group	ApcMUT_HpWT	-0.617843065334452	0.396675966254666	9	9	0.163297926673521	0.660316134498869
K00743	treatment_group	ApcMUT_HpWT	-0.59611691112065	0.227133845603953	9	9	0.0341838989406475	0.660316134498869
K00746	treatment_group	ApcMUT_HpWT	-1.08090871163724	0.529885733704911	9	7	0.080725957345514	0.660316134498869
K00747	treatment_group	ApcMUT_HpWT	-0.671217548211464	0.3218893675181	9	9	0.0754984419322262	0.660316134498869
K00758	treatment_group	ApcMUT_HpWT	-0.741541038592126	0.4759623712042	9	9	0.163196915569297	0.660316134498869
K00765	treatment_group	ApcMUT_HpWT	-0.606196996658142	0.431379246706998	9	9	0.202739187223626	0.660316134498869
K00772	treatment_group	ApcMUT_HpWT	-1.4001480177702	0.779897073796729	9	8	0.115677592173598	0.660316134498869
K00773	treatment_group	ApcMUT_HpWT	0.513029608507119	0.407316959987257	9	9	0.248207037930095	0.660316134498869
K00774	treatment_group	ApcMUT_HpWT	-0.457132031506362	0.35679301238446	9	9	0.240923205634997	0.660316134498869
K00778	treatment_group	ApcMUT_HpWT	-0.81126863501326	0.446834008187256	9	9	0.112291220860138	0.660316134498869
K00781	treatment_group	ApcMUT_HpWT	-1.01482978587914	0.668217343309118	9	3	0.172630197004886	0.660316134498869
K00784	treatment_group	ApcMUT_HpWT	-0.860132399460062	0.506341937023665	9	9	0.133176753260936	0.660316134498869
K00787	treatment_group	ApcMUT_HpWT	-0.479901562238105	0.31352205249638	9	9	0.169703947190007	0.660316134498869
K00790	treatment_group	ApcMUT_HpWT	-0.580436822714178	0.399485660737438	9	9	0.189545094965865	0.660316134498869
K00793	treatment_group	ApcMUT_HpWT	-0.54548345609899	0.285757815740836	9	9	0.0979157038304016	0.660316134498869
K00798	treatment_group	ApcMUT_HpWT	-0.83889282578291	0.593274014820241	9	3	0.200258658437066	0.660316134498869
K00799	treatment_group	ApcMUT_HpWT	-0.852715222031015	0.375063517648009	9	9	0.0571797628449973	0.660316134498869
K00802	treatment_group	ApcMUT_HpWT	-0.513348474950294	0.374969570988411	9	9	0.213294862375331	0.660316134498869
K00804	treatment_group	ApcMUT_HpWT	-0.786614643726424	0.37521159661621	9	9	0.074258761164453	0.660316134498869
K00806	treatment_group	ApcMUT_HpWT	1.49535989847022	0.851408017904776	9	8	0.122455246703488	0.660316134498869
K00810	treatment_group	ApcMUT_HpWT	-0.770769109555423	0.397347398295193	9	9	0.0935644209279477	0.660316134498869
K00819	treatment_group	ApcMUT_HpWT	-0.659332826859844	0.465667723695041	9	9	0.199729066052984	0.660316134498869
K00830	treatment_group	ApcMUT_HpWT	-1.48625322379937	0.566693149486186	9	6	0.0342755107269642	0.660316134498869
K00833	treatment_group	ApcMUT_HpWT	-0.879449910245338	0.522427562186057	9	2	0.136175214381259	0.660316134498869
K00839	treatment_group	ApcMUT_HpWT	-1.90238741564508	0.774048608186752	9	3	0.0436114389409269	0.660316134498869
K00849	treatment_group	ApcMUT_HpWT	0.318680072278918	0.239405274364653	9	9	0.224861799115305	0.660316134498869
K00851	treatment_group	ApcMUT_HpWT	-1.55317059673465	0.737253810030263	9	7	0.0731442720363987	0.660316134498869
K00852	treatment_group	ApcMUT_HpWT	1.06567453746824	0.567416360655272	9	9	0.102448873518418	0.660316134498869
K00860	treatment_group	ApcMUT_HpWT	-0.810420668981109	0.387719962661577	9	9	0.0749454929287626	0.660316134498869
K00867	treatment_group	ApcMUT_HpWT	-1.21267700799358	0.962911026635117	9	3	0.248257298913689	0.660316134498869
K00874	treatment_group	ApcMUT_HpWT	0.320453825590741	0.187475107537574	9	9	0.131140582349215	0.660316134498869
K00886	treatment_group	ApcMUT_HpWT	-2.43496889258051	0.843877528876637	9	4	0.0234681034665188	0.660316134498869
K00891	treatment_group	ApcMUT_HpWT	-0.785739653078079	0.232490898037748	9	9	0.011764188641345	0.660316134498869
K00894	treatment_group	ApcMUT_HpWT	-1.21875137122472	0.691092290313617	9	9	0.12117882741158	0.660316134498869
K00902	treatment_group	ApcMUT_HpWT	-0.472224223746549	0.28711588926945	9	9	0.144026244680072	0.660316134498869
K00911	treatment_group	ApcMUT_HpWT	-0.733751587974532	0.366660077473686	9	9	0.0854708784102956	0.660316134498869
K00915	treatment_group	ApcMUT_HpWT	-0.602980055944312	0.324210964168461	9	9	0.105236409913286	0.660316134498869
K00919	treatment_group	ApcMUT_HpWT	1.0824619747968	0.631465839357833	9	8	0.130210622339289	0.660316134498869
K00933	treatment_group	ApcMUT_HpWT	-0.401631687911153	0.316136861850151	9	9	0.244522784596479	0.660316134498869
K00936	treatment_group	ApcMUT_HpWT	-1.63474025946289	1.11023520688934	9	6	0.184387023157987	0.660316134498869
K00937	treatment_group	ApcMUT_HpWT	-0.995104559772922	0.785036138170739	9	6	0.245479796220403	0.660316134498869
K00939	treatment_group	ApcMUT_HpWT	-0.507262931934905	0.162575488096406	9	9	0.0168397309577584	0.660316134498869
K00940	treatment_group	ApcMUT_HpWT	-0.594457442950691	0.32421762061163	9	9	0.109380443899091	0.660316134498869
K00951	treatment_group	ApcMUT_HpWT	-0.586959105191051	0.327419737175485	9	9	0.116121447196756	0.660316134498869
K00957	treatment_group	ApcMUT_HpWT	-0.590519509899576	0.361670355269464	9	9	0.146538924050531	0.660316134498869
K00963	treatment_group	ApcMUT_HpWT	-1.20125528057396	0.467186712484602	9	9	0.0369403296091178	0.660316134498869
K00965	treatment_group	ApcMUT_HpWT	0.556605083804509	0.303735445991888	9	9	0.109537906201608	0.660316134498869
K00966	treatment_group	ApcMUT_HpWT	-1.08718432643519	0.859473093954771	9	4	0.246373295594188	0.660316134498869
K00970	treatment_group	ApcMUT_HpWT	-2.03786487218002	1.11504915495536	9	6	0.110332680270987	0.660316134498869
K00971	treatment_group	ApcMUT_HpWT	-0.927478473077694	0.356989674684056	9	9	0.0355256645084649	0.660316134498869
K00974	treatment_group	ApcMUT_HpWT	1.48685782297208	0.559432737405289	9	9	0.0325711308463036	0.660316134498869
K00975	treatment_group	ApcMUT_HpWT	0.738146936102121	0.565171175137079	9	9	0.232810683470021	0.660316134498869
K00976	treatment_group	ApcMUT_HpWT	-0.498117088489304	0.322125949073414	9	9	0.165942353265434	0.660316134498869
K00978	treatment_group	ApcMUT_HpWT	-1.11292982216431	0.580066376909786	9	5	0.096524878124877	0.660316134498869
K00993	treatment_group	ApcMUT_HpWT	-0.984478434186274	0.63880768400697	9	8	0.167188271997494	0.660316134498869
K01002	treatment_group	ApcMUT_HpWT	1.43814383449286	0.800672633998866	9	3	0.115530239575068	0.660316134498869
K01006	treatment_group	ApcMUT_HpWT	1.15194260643574	0.503845269049105	9	9	0.0561125255541493	0.660316134498869
K01008	treatment_group	ApcMUT_HpWT	-1.70891086481164	0.910156208173166	9	5	0.10252652233293	0.660316134498869
K01011	treatment_group	ApcMUT_HpWT	-0.987814455457369	0.475320765055544	9	9	0.0762869307500917	0.660316134498869
K01012	treatment_group	ApcMUT_HpWT	1.23609365705433	0.597685051860198	9	9	0.0774295886281629	0.660316134498869
K01014	treatment_group	ApcMUT_HpWT	-0.940361308010931	0.442257088334765	9	8	0.0710597299567642	0.660316134498869
K01019	treatment_group	ApcMUT_HpWT	-0.540715206589812	0.288234391167354	9	9	0.102774624601501	0.660316134498869
K01022	treatment_group	ApcMUT_HpWT	-0.622463137285374	0.420800470555221	9	9	0.182613069227799	0.660316134498869
K01026	treatment_group	ApcMUT_HpWT	1.14935092066022	0.610283195076819	9	3	0.101670533209084	0.660316134498869
K01027	treatment_group	ApcMUT_HpWT	-0.616133893798871	0.375050797653975	9	9	0.144425882020488	0.660316134498869
K01029	treatment_group	ApcMUT_HpWT	-1.6583076005884	0.919283838865325	9	4	0.114228410093782	0.660316134498869
K01039	treatment_group	ApcMUT_HpWT	-1.14068337764339	0.585621292373624	9	7	0.0924643203647501	0.660316134498869
K01044	treatment_group	ApcMUT_HpWT	-0.497085818444662	0.400283737453291	9	9	0.254289969098955	0.660316134498869
K01053	treatment_group	ApcMUT_HpWT	-1.05252679404634	0.428935636876686	9	9	0.0438615060491033	0.660316134498869
K01066	treatment_group	ApcMUT_HpWT	0.962783799375117	0.651684579008518	9	5	0.183095825590763	0.660316134498869
K01067	treatment_group	ApcMUT_HpWT	-0.445618111709171	0.260386672881577	9	9	0.130748780578896	0.660316134498869
K01068	treatment_group	ApcMUT_HpWT	-0.589320945518618	0.360640597935766	9	9	0.146255663794034	0.660316134498869
K01076	treatment_group	ApcMUT_HpWT	-0.547258677333281	0.390259751389911	9	9	0.203584132471854	0.660316134498869
K01080	treatment_group	ApcMUT_HpWT	-0.609007681595873	0.397357439921314	9	9	0.169227647573486	0.660316134498869
K01081	treatment_group	ApcMUT_HpWT	-0.769718056667952	0.267662980773126	9	9	0.0237973861100983	0.660316134498869
K01084	treatment_group	ApcMUT_HpWT	-0.849907383381363	0.499975137154225	9	9	0.132948357879768	0.660316134498869
K01092	treatment_group	ApcMUT_HpWT	-1.32510704811052	0.993456324384866	9	6	0.224019176933236	0.660316134498869
K01107	treatment_group	ApcMUT_HpWT	-0.885187622156188	0.481400347483832	9	9	0.108539563708514	0.660316134498869
K01118	treatment_group	ApcMUT_HpWT	-0.749588901830265	0.42014469800728	9	2	0.117584393823157	0.660316134498869
K01121	treatment_group	ApcMUT_HpWT	-0.960694057790693	0.650681643466617	9	7	0.183338944343942	0.660316134498869
K01126	treatment_group	ApcMUT_HpWT	1.17097989166433	0.584776445287951	9	9	0.0853117427344042	0.660316134498869
K01130	treatment_group	ApcMUT_HpWT	-0.769897170406618	0.435754700447856	9	2	0.120596455287684	0.660316134498869
K01131	treatment_group	ApcMUT_HpWT	-0.531812994570982	0.424115705546075	9	9	0.250118066445709	0.660316134498869
K01134	treatment_group	ApcMUT_HpWT	-0.661886732490305	0.430481756393132	9	9	0.168044603017708	0.660316134498869
K01136	treatment_group	ApcMUT_HpWT	-1.20055101594871	0.496358537068685	9	9	0.0461790524905589	0.660316134498869
K01153	treatment_group	ApcMUT_HpWT	0.77751421507625	0.400496157351205	9	9	0.0933454703676803	0.660316134498869
K01154	treatment_group	ApcMUT_HpWT	0.261984861224664	0.184786342309983	9	9	0.199199696062825	0.660316134498869
K01156	treatment_group	ApcMUT_HpWT	0.799789789285011	0.232632733006004	9	9	0.0108667211675667	0.660316134498869
K01158	treatment_group	ApcMUT_HpWT	-0.776402887862057	0.475186753962444	9	9	0.146298976467872	0.660316134498869
K01168	treatment_group	ApcMUT_HpWT	-0.525044786443355	0.363222229272402	9	9	0.191550855367685	0.660316134498869
K01187	treatment_group	ApcMUT_HpWT	-1.38594640443187	0.793829179785865	9	9	0.124334453373705	0.660316134498869
K01195	treatment_group	ApcMUT_HpWT	-0.612430696959595	0.478197485596274	9	9	0.24109501461568	0.660316134498869
K01200	treatment_group	ApcMUT_HpWT	0.488777860089601	0.34859591797887	9	2	0.203630001022373	0.660316134498869
K01204	treatment_group	ApcMUT_HpWT	-1.25849448172935	0.434738551205698	9	9	0.0231560637047275	0.660316134498869
K01209	treatment_group	ApcMUT_HpWT	-0.485400004385062	0.387740150460852	9	9	0.250825676377319	0.660316134498869
K01222	treatment_group	ApcMUT_HpWT	0.513321165141197	0.370625402741648	9	2	0.208580227714244	0.660316134498869
K01223	treatment_group	ApcMUT_HpWT	1.80532917724343	1.27036088012666	9	8	0.198263776548803	0.660316134498869
K01227	treatment_group	ApcMUT_HpWT	-0.442755260266417	0.25114267825939	9	9	0.121276474687049	0.660316134498869
K01243	treatment_group	ApcMUT_HpWT	0.801909531020334	0.474269311759031	9	9	0.134711772210527	0.660316134498869
K01246	treatment_group	ApcMUT_HpWT	-0.718222477533734	0.273146878044564	9	9	0.0339403768617703	0.660316134498869
K01253	treatment_group	ApcMUT_HpWT	-0.65064621647631	0.489514424208919	9	9	0.225476288876087	0.660316134498869
K01259	treatment_group	ApcMUT_HpWT	-1.47736060715651	0.709586247329725	9	3	0.0758604804923233	0.660316134498869
K01260	treatment_group	ApcMUT_HpWT	-0.685535545789443	0.224974303959376	9	9	0.0186573744151744	0.660316134498869
K01265	treatment_group	ApcMUT_HpWT	0.382853776485046	0.200406105956482	9	9	0.0977015338804123	0.660316134498869
K01267	treatment_group	ApcMUT_HpWT	1.03438245899258	0.557930295069894	9	8	0.106147861652695	0.660316134498869
K01277	treatment_group	ApcMUT_HpWT	-0.656054527863312	0.334346669376175	9	9	0.0905259758949988	0.660316134498869
K01283	treatment_group	ApcMUT_HpWT	-0.93633131527512	0.31517509219708	9	9	0.0207832968749096	0.660316134498869
K01301	treatment_group	ApcMUT_HpWT	-0.718990114473562	0.396979349108991	9	2	0.113023911396375	0.660316134498869
K01305	treatment_group	ApcMUT_HpWT	0.595067912241306	0.448672132365075	9	2	0.226379221755407	0.660316134498869
K01307	treatment_group	ApcMUT_HpWT	-1.01790905356557	0.496673646858111	9	6	0.0795946861620124	0.660316134498869
K01309	treatment_group	ApcMUT_HpWT	-0.859883627920959	0.392025935554187	9	9	0.0643515760327321	0.660316134498869
